From Timestamp,HH Electricity (kWh),HH Cooling (kWh),HH Boiler (kWh),DE Electricity (kWh),DE Boiler (kWh)
2019-06-25 13:00:00,27.06,0.84,3.6,369.0,68.4
2019-06-25 13:30:00,26.25,0.74,3.4,370.0,67.0
2019-06-25 14:00:00,26.19,0.68,3.4,371.0,22.0
2019-06-25 14:30:00,26.81,0.7,3.2,372.0,71.5
2019-06-25 15:00:00,25.38,0.71,3.4,374.0,57.7
2019-06-25 15:30:00,24.81,0.67,3.4,374.0,25.5
2019-06-25 16:00:00,24.38,0.73,3.6,375.0,74.5
2019-06-25 16:30:00,23.94,0.24,4.1000000000000005,375.0,47.6
2019-06-25 17:00:00,22.25,0.0,4.6,364.0,26.9
2019-06-25 17:30:00,21.0,0.0,4.9,332.0,63.70000000000001
2019-06-25 18:00:00,17.44,0.0,5.0,337.0,17.7
2019-06-25 18:30:00,16.19,0.0,5.1000000000000005,333.0,15.7
2019-06-25 19:00:00,15.69,0.0,5.2,308.0,54.3
2019-06-25 19:30:00,16.12,0.0,5.5,267.0,32.2
2019-06-25 20:00:00,16.19,0.0,5.5,262.0,16.1
2019-06-25 20:30:00,15.38,0.0,5.6,259.0,17.7
2019-06-25 21:00:00,13.81,0.0,5.4,254.0,26.1
2019-06-25 21:30:00,12.62,0.0,5.6,254.0,18.6
2019-06-25 22:00:00,12.69,0.0,5.4,254.0,21.7
2019-06-25 22:30:00,12.19,0.0,5.2,255.0,27.8
2019-06-25 23:00:00,12.0,0.0,4.7,253.0,15.9
2019-06-25 23:30:00,12.69,0.0,4.4,253.0,23.6
2019-06-26 00:00:00,12.5,0.0,4.4,259.0,19.9
2019-06-26 00:30:00,12.25,0.0,4.2,258.0,26.1
2019-06-26 01:00:00,12.56,0.0,4.2,251.0,23.3
2019-06-26 01:30:00,13.5,0.0,4.2,252.0,18.2
2019-06-26 02:00:00,12.31,0.0,4.4,252.0,22.0
2019-06-26 02:30:00,12.62,0.0,4.3,254.0,23.4
2019-06-26 03:00:00,12.5,0.0,4.5,248.0,28.6
2019-06-26 03:30:00,12.56,0.0,4.5,246.0,16.1
2019-06-26 04:00:00,12.44,0.0,4.6,245.0,81.3
2019-06-26 04:30:00,12.38,0.0,4.5,246.0,62.5
2019-06-26 05:00:00,12.38,0.0,4.5,245.0,17.1
2019-06-26 05:30:00,12.0,0.0,4.5,243.0,15.3
2019-06-26 06:00:00,12.62,0.0,4.5,244.0,61.2
2019-06-26 06:30:00,13.81,0.0,4.5,250.0,24.9
2019-06-26 07:00:00,13.19,0.0,4.5,285.0,15.6
2019-06-26 07:30:00,16.38,0.73,4.4,330.0,38.9
2019-06-26 08:00:00,15.81,2.0,4.4,337.0,51.1
2019-06-26 08:30:00,16.94,2.68,4.5,347.0,36.6
2019-06-26 09:00:00,20.0,0.23,4.5,346.0,78.0
2019-06-26 09:30:00,21.19,0.0,4.5,349.0,47.5
2019-06-26 10:00:00,21.31,0.0,4.6,354.0,49.1
2019-06-26 10:30:00,22.19,0.0,4.7,357.0,78.60000000000002
2019-06-26 11:00:00,21.88,0.0,4.6,359.0,29.5
2019-06-26 11:30:00,21.69,0.0,4.6,362.0,58.0
2019-06-26 12:00:00,21.81,2.92,4.8,363.0,71.8
2019-06-26 12:30:00,21.12,2.88,4.6,362.0,22.5
2019-06-26 13:00:00,22.5,2.52,4.9,366.0,69.5
2019-06-26 13:30:00,21.81,2.46,4.8,370.0,59.6
2019-06-26 14:00:00,21.5,2.25,4.9,369.0,27.8
2019-06-26 14:30:00,22.06,1.73,4.9,372.0,75.89999999999998
2019-06-26 15:00:00,21.69,1.37,4.9,373.0,47.1
2019-06-26 15:30:00,22.75,1.15,5.0,374.0,33.2
2019-06-26 16:00:00,21.75,1.06,4.9,374.0,76.30000000000003
2019-06-26 16:30:00,20.31,0.3,4.9,376.0,36.90000000000001
2019-06-26 17:00:00,18.94,0.0,4.9,364.0,42.1
2019-06-26 17:30:00,16.25,0.0,4.8,336.0,51.8
2019-06-26 18:00:00,15.12,0.0,4.5,324.0,17.2
2019-06-26 18:30:00,13.69,0.0,4.5,320.0,16.5
2019-06-26 19:00:00,13.44,0.0,33.300000000000004,289.0,69.1
2019-06-26 19:30:00,14.38,0.0,4.9,266.0,17.9
2019-06-26 20:00:00,14.0,0.0,35.4,259.0,15.6
2019-06-26 20:30:00,13.81,0.0,209.9,241.0,22.8
2019-06-26 21:00:00,13.38,0.0,277.2,237.0,19.2
2019-06-26 21:30:00,12.19,0.0,204.7,238.0,24.0
2019-06-26 22:00:00,12.0,0.0,26.9,237.0,28.1
2019-06-26 22:30:00,12.62,0.0,32.099999999999994,233.0,16.400000000000002
2019-06-26 23:00:00,11.69,0.0,229.4,234.0,23.7
2019-06-26 23:30:00,11.94,0.0,98.9,236.0,24.5
2019-06-27 00:00:00,11.75,0.0,120.2,235.0,24.2
2019-06-27 00:30:00,12.0,0.0,88.7,232.0,20.9
2019-06-27 01:00:00,11.81,0.0,108.4,230.0,31.5
2019-06-27 01:30:00,12.44,0.0,100.8,228.0,17.1
2019-06-27 02:00:00,12.75,0.0,91.0,230.0,32.800000000000004
2019-06-27 02:30:00,12.5,0.0,75.1,229.0,19.9
2019-06-27 03:00:00,12.81,0.0,121.4,228.0,17.1
2019-06-27 03:30:00,12.94,0.0,94.1,229.0,33.8
2019-06-27 04:00:00,12.5,0.0,69.6,230.0,70.2
2019-06-27 04:30:00,12.25,0.0,113.5,232.0,74.0
2019-06-27 05:00:00,12.44,0.0,58.9,229.0,19.5
2019-06-27 05:30:00,11.56,0.0,6.8,228.0,15.9
2019-06-27 06:00:00,12.5,0.0,6.0,231.0,55.8
2019-06-27 06:30:00,12.25,0.0,0.8,246.0,31.0
2019-06-27 07:00:00,15.06,0.0,18.700000000000006,274.0,27.8
2019-06-27 07:30:00,13.62,0.71,0.0,333.0,49.6
2019-06-27 08:00:00,15.81,2.1,9.8,325.0,20.6
2019-06-27 08:30:00,17.88,2.7,11.0,345.0,63.0
2019-06-27 09:00:00,18.69,0.65,0.0,350.0,73.5
2019-06-27 09:30:00,23.31,0.0,19.0,353.0,24.9
2019-06-27 10:00:00,23.19,0.0,1.8,357.0,76.2
2019-06-27 10:30:00,23.5,1.31,0.2,364.0,56.3
2019-06-27 11:00:00,22.5,3.02,20.6,374.0,17.8
2019-06-27 11:30:00,21.31,2.75,0.0,372.0,24.8
2019-06-27 12:00:00,21.19,2.45,6.8,370.0,21.7
2019-06-27 12:30:00,21.62,2.31,14.0,368.0,25.1
2019-06-27 13:00:00,21.06,1.93,0.0,373.0,27.1
2019-06-27 13:30:00,21.5,1.43,15.4,383.0,20.3
2019-06-27 14:00:00,22.44,1.24,5.4,363.0,31.5
2019-06-27 14:30:00,21.88,1.05,0.0,367.0,19.9
2019-06-27 15:00:00,21.94,0.88,19.8,371.0,25.4
2019-06-27 15:30:00,22.69,0.79,0.7,370.0,25.1
2019-06-27 16:00:00,21.19,0.7,0.6,372.0,21.1
2019-06-27 16:30:00,20.62,0.23,22.2,364.0,22.5
2019-06-27 17:00:00,19.5,0.0,0.0,353.0,29.3
2019-06-27 17:30:00,17.38,0.0,15.7,331.0,19.2
2019-06-27 18:00:00,16.0,0.0,367.7000000000001,314.0,23.9
2019-06-27 18:30:00,14.69,0.0,168.9,306.0,25.0
2019-06-27 19:00:00,14.12,0.0,121.3,276.0,26.4
2019-06-27 19:30:00,14.19,0.0,85.7,247.0,24.7
2019-06-27 20:00:00,14.12,0.0,105.8,246.0,23.9
2019-06-27 20:30:00,14.06,0.0,94.3,249.0,18.6
2019-06-27 21:00:00,13.19,0.0,124.4,236.0,22.700000000000006
2019-06-27 21:30:00,13.62,0.0,91.1,246.0,24.0
2019-06-27 22:00:00,13.81,0.0,115.8,250.0,29.2
2019-06-27 22:30:00,13.88,0.0,85.0,231.0,16.8
2019-06-27 23:00:00,13.69,0.0,128.20000000000002,233.0,25.0
2019-06-27 23:30:00,13.75,0.0,114.3,234.0,33.300000000000004
2019-06-28 00:00:00,14.0,0.0,132.39999999999998,233.0,18.8
2019-06-28 00:30:00,13.75,0.0,116.4,233.0,19.7
2019-06-28 01:00:00,13.44,0.0,119.0,231.0,31.7
2019-06-28 01:30:00,13.81,0.0,128.6,230.0,17.9
2019-06-28 02:00:00,14.25,0.0,104.3,229.0,33.2
2019-06-28 02:30:00,14.75,0.0,130.6,229.0,18.6
2019-06-28 03:00:00,14.0,0.0,95.8,229.0,23.7
2019-06-28 03:30:00,13.56,0.0,123.7,229.0,28.0
2019-06-28 04:00:00,14.0,0.0,109.9,229.0,17.2
2019-06-28 04:30:00,13.19,0.0,105.2,228.0,33.9
2019-06-28 05:00:00,13.31,0.0,68.7,229.0,18.700000000000006
2019-06-28 05:30:00,13.69,0.0,11.3,226.0,27.6
2019-06-28 06:00:00,13.0,0.0,15.4,231.0,105.6
2019-06-28 06:30:00,15.81,0.0,0.0,235.0,76.30000000000003
2019-06-28 07:00:00,17.0,0.0,0.0,268.0,22.1
2019-06-28 07:30:00,19.5,0.82,0.9,331.0,19.0
2019-06-28 08:00:00,17.19,2.03,2.7,319.0,74.6
2019-06-28 08:30:00,19.62,2.72,0.5,329.0,24.4
2019-06-28 09:00:00,22.38,3.3,2.3,334.0,24.8
2019-06-28 09:30:00,23.94,2.9,0.9,335.0,21.4
2019-06-28 10:00:00,23.06,2.54,1.5,331.0,23.3
2019-06-28 10:30:00,22.0,2.27,1.8,337.0,25.6
2019-06-28 11:00:00,23.25,1.96,0.6,344.0,26.200000000000006
2019-06-28 11:30:00,21.88,1.58,2.3,351.0,19.9
2019-06-28 12:00:00,20.69,1.2,0.7,352.0,27.3
2019-06-28 12:30:00,19.81,0.95,2.0,355.0,21.5
2019-06-28 13:00:00,21.38,0.78,1.8,356.0,25.4
2019-06-28 13:30:00,21.0,0.69,0.5,364.0,30.3
2019-06-28 14:00:00,21.62,0.67,2.3,366.0,17.0
2019-06-28 14:30:00,20.81,0.66,0.7,369.0,32.2
2019-06-28 15:00:00,18.88,0.71,1.9,373.0,18.2
2019-06-28 15:30:00,17.94,0.22,1.5,375.0,26.200000000000006
2019-06-28 16:00:00,16.75,0.0,1.1,367.0,18.700000000000006
2019-06-28 16:30:00,16.5,0.0,2.0,356.0,28.1
2019-06-28 17:00:00,15.94,0.0,1.4,352.0,21.9
2019-06-28 17:30:00,15.5,0.0,15.7,335.0,20.1
2019-06-28 18:00:00,14.5,0.0,397.3,327.0,28.4
2019-06-28 18:30:00,14.31,0.0,136.1,329.0,22.1
2019-06-28 19:00:00,14.5,0.0,112.6,288.0,26.5
2019-06-28 19:30:00,14.0,0.0,85.9,263.0,18.2
2019-06-28 20:00:00,14.5,0.0,134.8,252.0,22.1
2019-06-28 20:30:00,13.75,0.0,89.89999999999998,249.0,28.7
2019-06-28 21:00:00,11.94,0.0,32.5,246.0,18.6
2019-06-28 21:30:00,11.31,0.0,52.7,242.0,30.4
2019-06-28 22:00:00,11.56,0.0,228.4,235.0,17.2
2019-06-28 22:30:00,11.12,0.0,61.6,238.0,24.2
2019-06-28 23:00:00,12.31,0.0,115.4,239.0,24.2
2019-06-28 23:30:00,11.38,0.0,69.8,237.0,21.4
2019-06-29 00:00:00,11.81,0.0,104.5,237.0,18.8
2019-06-29 00:30:00,11.19,0.0,6.5,239.0,24.5
2019-06-29 01:00:00,11.62,0.0,20.8,240.0,24.2
2019-06-29 01:30:00,11.88,0.0,36.3,236.0,23.4
2019-06-29 02:00:00,12.0,0.0,161.70000000000005,235.0,24.2
2019-06-29 02:30:00,12.19,0.0,208.8,235.0,18.4
2019-06-29 03:00:00,12.81,0.0,61.0,233.0,23.1
2019-06-29 03:30:00,12.31,0.0,103.2,235.0,23.8
2019-06-29 04:00:00,12.38,0.0,66.4,234.0,24.8
2019-06-29 04:30:00,11.62,0.0,121.2,235.0,23.9
2019-06-29 05:00:00,10.69,0.0,36.7,232.0,21.0
2019-06-29 05:30:00,10.69,0.0,27.6,234.0,19.9
2019-06-29 06:00:00,10.44,0.0,5.7,232.0,24.3
2019-06-29 06:30:00,10.5,0.0,0.0,233.0,23.9
2019-06-29 07:00:00,10.69,0.0,0.0,233.0,24.7
2019-06-29 07:30:00,10.5,0.0,2.4,235.0,21.5
2019-06-29 08:00:00,10.69,0.0,0.7,237.0,18.4
2019-06-29 08:30:00,10.69,0.0,1.8,239.0,24.3
2019-06-29 09:00:00,10.81,0.0,1.6,242.0,24.2
2019-06-29 09:30:00,10.88,0.0,0.4,248.0,23.9
2019-06-29 10:00:00,10.62,0.0,3.0,255.0,22.700000000000006
2019-06-29 10:30:00,10.69,0.0,0.4,260.0,17.3
2019-06-29 11:00:00,10.94,0.0,1.9,265.0,22.8
2019-06-29 11:30:00,10.56,0.0,2.6,266.0,22.9
2019-06-29 12:00:00,10.94,0.0,0.2,266.0,24.2
2019-06-29 12:30:00,10.75,0.0,2.9,264.0,23.2
2019-06-29 13:00:00,11.44,0.0,2.1,264.0,20.4
2019-06-29 13:30:00,10.88,0.0,0.2,262.0,18.9
2019-06-29 14:00:00,10.62,0.0,3.5,263.0,24.0
2019-06-29 14:30:00,11.06,0.0,1.0,262.0,23.9
2019-06-29 15:00:00,10.75,0.0,1.5,265.0,23.4
2019-06-29 15:30:00,10.69,0.0,2.2,263.0,21.0
2019-06-29 16:00:00,11.0,0.0,2.5,264.0,18.3
2019-06-29 16:30:00,11.31,0.0,1.2,262.0,23.9
2019-06-29 17:00:00,11.38,0.0,2.0,265.0,24.2
2019-06-29 17:30:00,11.38,0.0,15.4,260.0,23.4
2019-06-29 18:00:00,11.44,0.0,377.4,263.0,22.9
2019-06-29 18:30:00,10.69,0.0,152.5,261.0,17.5
2019-06-29 19:00:00,11.12,0.0,115.2,260.0,22.8
2019-06-29 19:30:00,11.88,0.0,71.1,259.0,23.7
2019-06-29 20:00:00,12.69,0.0,143.4,253.0,23.9
2019-06-29 20:30:00,13.12,0.0,80.8,249.0,19.9
2019-06-29 21:00:00,13.81,0.0,131.70000000000002,240.0,23.1
2019-06-29 21:30:00,13.75,0.0,74.5,245.0,24.4
2019-06-29 22:00:00,14.62,0.0,125.9,238.0,23.6
2019-06-29 22:30:00,13.5,0.0,77.5,235.0,23.8
2019-06-29 23:00:00,13.19,0.0,105.2,231.0,19.0
2019-06-29 23:30:00,13.0,0.0,98.6,231.0,20.9
2019-06-30 00:00:00,13.0,1.49,86.1,231.0,24.0
2019-06-30 00:30:00,13.44,2.87,106.7,233.0,28.2
2019-06-30 01:00:00,13.38,0.0,77.10000000000002,231.0,16.0
2019-06-30 01:30:00,12.81,0.0,112.4,228.0,24.5
2019-06-30 02:00:00,13.0,0.0,72.1,226.0,23.7
2019-06-30 02:30:00,12.56,0.0,104.5,227.0,27.7
2019-06-30 03:00:00,14.0,0.0,73.80000000000003,227.0,17.9
2019-06-30 03:30:00,13.0,0.0,111.3,228.0,32.800000000000004
2019-06-30 04:00:00,12.81,0.0,68.8,227.0,18.8
2019-06-30 04:30:00,13.19,0.0,122.7,227.0,17.5
2019-06-30 05:00:00,12.62,0.0,35.5,227.0,32.5
2019-06-30 05:30:00,12.62,0.0,3.0,226.0,17.3
2019-06-30 06:00:00,12.19,0.0,0.1,226.0,23.1
2019-06-30 06:30:00,12.56,0.0,0.0,226.0,24.2
2019-06-30 07:00:00,12.25,0.0,0.0,227.0,16.2
2019-06-30 07:30:00,12.69,0.0,0.0,227.0,22.9
2019-06-30 08:00:00,12.06,0.0,0.0,226.0,23.7
2019-06-30 08:30:00,12.75,0.0,0.0,227.0,24.2
2019-06-30 09:00:00,12.5,0.0,0.0,226.0,24.0
2019-06-30 09:30:00,13.69,0.0,0.0,227.0,18.6
2019-06-30 10:00:00,12.81,0.0,0.0,227.0,26.6
2019-06-30 10:30:00,12.5,0.0,0.0,228.0,24.7
2019-06-30 11:00:00,12.69,0.0,0.0,226.0,18.1
2019-06-30 11:30:00,12.38,0.0,0.0,228.0,22.700000000000006
2019-06-30 12:00:00,12.44,0.0,0.3,228.0,23.8
2019-06-30 12:30:00,12.69,0.0,0.1,229.0,23.7
2019-06-30 13:00:00,13.31,0.0,0.0,229.0,22.8
2019-06-30 13:30:00,12.38,0.0,0.0,229.0,19.5
2019-06-30 14:00:00,12.69,0.0,0.0,230.0,20.4
2019-06-30 14:30:00,12.44,0.0,0.0,233.0,23.4
2019-06-30 15:00:00,12.56,0.0,0.0,231.0,28.1
2019-06-30 15:30:00,12.19,0.0,0.0,232.0,16.2
2019-06-30 16:00:00,13.0,0.0,0.0,235.0,23.2
2019-06-30 16:30:00,12.75,0.0,0.0,236.0,28.2
2019-06-30 17:00:00,12.5,0.0,0.5,234.0,15.7
2019-06-30 17:30:00,12.56,0.0,86.1,234.0,23.7
2019-06-30 18:00:00,13.12,0.0,391.8,232.0,19.0
2019-06-30 18:30:00,12.81,0.0,127.2,232.0,30.3
2019-06-30 19:00:00,12.56,0.0,120.6,229.0,17.2
2019-06-30 19:30:00,13.19,0.0,73.7,232.0,23.7
2019-06-30 20:00:00,12.75,0.0,130.89999999999998,230.0,17.1
2019-06-30 20:30:00,13.25,0.0,74.30000000000003,229.0,21.7
2019-06-30 21:00:00,13.0,0.0,130.70000000000002,230.0,26.200000000000006
2019-06-30 21:30:00,11.25,0.0,69.8,228.0,19.5
2019-06-30 22:00:00,11.38,0.0,110.3,228.0,20.5
2019-06-30 22:30:00,11.31,0.0,84.8,227.0,28.6
2019-06-30 23:00:00,11.69,0.0,110.8,228.0,16.5
2019-06-30 23:30:00,11.38,0.0,26.200000000000006,230.0,23.7
2019-07-01 00:00:00,11.62,0.0,1.2,227.0,33.8
2019-07-01 00:30:00,11.69,1.05,6.2,227.0,17.9
2019-07-01 01:00:00,11.5,3.97,8.9,229.0,34.2
2019-07-01 01:30:00,11.69,0.0,9.3,227.0,19.0
2019-07-01 02:00:00,11.75,0.0,9.9,229.0,18.8
2019-07-01 02:30:00,11.5,0.0,294.1,226.0,33.8
2019-07-01 03:00:00,12.5,0.0,185.0,228.0,17.2
2019-07-01 03:30:00,12.25,0.0,62.2,228.0,32.300000000000004
2019-07-01 04:00:00,12.12,0.0,106.0,226.0,19.3
2019-07-01 04:30:00,11.69,0.0,77.0,228.0,18.1
2019-07-01 05:00:00,10.94,0.0,76.5,227.0,32.599999999999994
2019-07-01 05:30:00,11.0,0.0,4.4,226.0,42.1
2019-07-01 06:00:00,11.06,1.76,7.2,230.0,117.1
2019-07-01 06:30:00,11.31,4.47,2.7,244.0,58.8
2019-07-01 07:00:00,14.38,1.61,2.7,265.0,16.2
2019-07-01 07:30:00,17.75,0.0,0.0,343.0,18.700000000000006
2019-07-01 08:00:00,16.19,0.0,2.6,325.0,71.9
2019-07-01 08:30:00,16.0,0.0,1.4,335.0,40.5
2019-07-01 09:00:00,19.19,0.0,0.2,340.0,16.0
2019-07-01 09:30:00,20.0,0.0,3.6,341.0,31.6
2019-07-01 10:00:00,19.88,0.0,0.9,343.0,16.6
2019-07-01 10:30:00,20.81,0.0,1.2,345.0,27.1
2019-07-01 11:00:00,20.19,0.0,3.0,347.0,18.1
2019-07-01 11:30:00,20.5,0.0,0.3,345.0,28.3
2019-07-01 12:00:00,20.0,0.0,2.6,348.0,22.8
2019-07-01 12:30:00,20.0,0.0,1.6,346.0,19.9
2019-07-01 13:00:00,20.81,0.0,0.8,349.0,24.3
2019-07-01 13:30:00,21.19,0.0,3.1,352.0,25.5
2019-07-01 14:00:00,20.75,0.0,0.4,352.0,21.0
2019-07-01 14:30:00,19.69,1.8,2.4,350.0,29.8
2019-07-01 15:00:00,20.0,0.0,2.1,349.0,18.8
2019-07-01 15:30:00,19.81,3.23,0.2,354.0,26.5
2019-07-01 16:00:00,20.19,3.46,3.4,353.0,20.1
2019-07-01 16:30:00,20.0,1.12,1.8,350.0,25.0
2019-07-01 17:00:00,18.88,0.0,13.4,336.0,23.2
2019-07-01 17:30:00,15.5,0.0,1.5,313.0,25.8
2019-07-01 18:00:00,13.5,0.0,10.9,304.0,20.6
2019-07-01 18:30:00,13.19,0.0,0.0,299.0,25.5
2019-07-01 19:00:00,14.12,0.0,2.1,271.0,24.3
2019-07-01 19:30:00,14.38,0.0,11.4,244.0,24.9
2019-07-01 20:00:00,13.44,0.0,0.0,244.0,22.3
2019-07-01 20:30:00,13.5,0.0,0.0,228.0,17.9
2019-07-01 21:00:00,13.38,0.0,0.5,227.0,23.6
2019-07-01 21:30:00,13.12,0.0,4.5,228.0,24.3
2019-07-01 22:00:00,13.19,0.0,0.9,229.0,24.2
2019-07-01 22:30:00,13.69,0.0,1.8,230.0,23.8
2019-07-01 23:00:00,13.31,0.0,3.4,229.0,20.0
2019-07-01 23:30:00,13.62,0.0,0.1,228.0,31.7
2019-07-02 00:00:00,13.56,0.0,2.5,227.0,17.2
2019-07-02 00:30:00,13.94,0.0,2.9,228.0,33.099999999999994
2019-07-02 01:00:00,13.25,0.0,0.0,230.0,19.5
2019-07-02 01:30:00,13.5,0.0,1.6,226.0,16.7
2019-07-02 02:00:00,13.44,0.0,3.0,227.0,34.2
2019-07-02 02:30:00,13.69,0.0,1.5,226.0,17.2
2019-07-02 03:00:00,13.81,0.0,1.1,225.0,32.800000000000004
2019-07-02 03:30:00,13.38,0.0,1.0,225.0,19.9
2019-07-02 04:00:00,13.5,0.0,1.0,225.0,17.6
2019-07-02 04:30:00,13.0,0.0,1.0,227.0,33.099999999999994
2019-07-02 05:00:00,12.81,0.0,1.0,226.0,17.8
2019-07-02 05:30:00,12.5,0.0,1.1,226.0,33.9
2019-07-02 06:00:00,12.5,0.0,1.2,232.0,105.1
2019-07-02 06:30:00,16.0,0.0,0.9,243.0,78.5
2019-07-02 07:00:00,17.5,0.0,2.8,273.0,26.4
2019-07-02 07:30:00,16.62,1.14,2.1,327.0,20.0
2019-07-02 08:00:00,16.88,3.25,0.0,330.0,67.3
2019-07-02 08:30:00,19.69,1.07,3.4,325.0,21.4
2019-07-02 09:00:00,21.94,0.0,1.9,326.0,30.200000000000006
2019-07-02 09:30:00,21.38,0.0,0.6,332.0,22.5
2019-07-02 10:00:00,22.5,0.0,3.9,334.0,26.0
2019-07-02 10:30:00,23.81,0.0,0.5,338.0,22.8
2019-07-02 11:00:00,24.0,0.0,2.3,339.0,25.4
2019-07-02 11:30:00,21.69,0.0,2.8,343.0,25.4
2019-07-02 12:00:00,23.31,0.0,390.4,340.0,25.8
2019-07-02 12:30:00,22.88,0.0,58.5,340.0,26.200000000000006
2019-07-02 13:00:00,23.69,0.0,1.0,342.0,21.7
2019-07-02 13:30:00,23.81,0.0,0.0,346.0,26.0
2019-07-02 14:00:00,23.31,0.0,0.0,346.0,21.7
2019-07-02 14:30:00,23.31,0.0,2.7,348.0,28.1
2019-07-02 15:00:00,24.5,0.0,2.0,347.0,21.2
2019-07-02 15:30:00,24.56,0.0,0.7,346.0,28.7
2019-07-02 16:00:00,23.31,3.2,3.5,348.0,21.9
2019-07-02 16:30:00,21.5,1.17,0.3,345.0,22.6
2019-07-02 17:00:00,20.31,0.0,2.7,335.0,30.0
2019-07-02 17:30:00,17.38,0.0,1.4,319.0,19.5
2019-07-02 18:00:00,15.75,0.0,14.0,309.0,25.9
2019-07-02 18:30:00,15.25,0.0,10.6,308.0,27.1
2019-07-02 19:00:00,15.5,0.0,6.0,279.0,26.4
2019-07-02 19:30:00,14.5,0.0,0.0,237.0,25.4
2019-07-02 20:00:00,14.44,0.0,16.5,236.0,18.4
2019-07-02 20:30:00,14.06,0.0,0.0,235.0,24.2
2019-07-02 21:00:00,11.44,0.0,1.3,231.0,25.6
2019-07-02 21:30:00,12.06,0.0,13.0,234.0,25.4
2019-07-02 22:00:00,11.62,0.0,0.0,234.0,25.0
2019-07-02 22:30:00,11.62,0.0,3.1,232.0,19.0
2019-07-02 23:00:00,11.75,0.0,11.3,233.0,25.4
2019-07-02 23:30:00,11.62,0.0,0.0,232.0,35.8
2019-07-03 00:00:00,11.69,0.0,8.9,234.0,19.5
2019-07-03 00:30:00,11.94,0.0,5.3,230.0,30.6
2019-07-03 01:00:00,11.69,0.0,0.0,233.0,23.4
2019-07-03 01:30:00,11.5,0.0,0.0,230.0,18.3
2019-07-03 02:00:00,11.88,0.0,1.5,230.0,36.3
2019-07-03 02:30:00,12.0,0.0,2.6,229.0,19.2
2019-07-03 03:00:00,12.81,0.0,0.5,229.0,33.6
2019-07-03 03:30:00,12.69,0.0,3.2,228.0,21.2
2019-07-03 04:00:00,12.31,0.0,0.4,229.0,19.2
2019-07-03 04:30:00,11.62,0.0,2.2,229.0,36.1
2019-07-03 05:00:00,11.0,0.0,10.9,229.0,18.700000000000006
2019-07-03 05:30:00,11.19,0.0,7.4,229.0,34.7
2019-07-03 06:00:00,11.38,0.0,15.1,230.0,119.5
2019-07-03 06:30:00,12.0,0.0,0.0,246.0,59.8
2019-07-03 07:00:00,15.81,0.0,15.7,269.0,29.3
2019-07-03 07:30:00,15.12,1.41,0.0,332.0,49.7
2019-07-03 08:00:00,16.56,3.86,3.6,318.0,20.0
2019-07-03 08:30:00,18.62,1.68,13.1,330.0,55.8
2019-07-03 09:00:00,19.19,0.0,10.4,334.0,18.6
2019-07-03 09:30:00,21.62,0.0,3.8,334.0,25.3
2019-07-03 10:00:00,22.0,0.0,7.1000000000000005,340.0,20.3
2019-07-03 10:30:00,21.0,0.0,9.0,343.0,29.4
2019-07-03 11:00:00,22.25,0.0,0.2,342.0,22.8
2019-07-03 11:30:00,22.5,0.0,18.700000000000006,343.0,22.3
2019-07-03 12:00:00,22.44,0.0,0.0,343.0,23.6
2019-07-03 12:30:00,22.5,0.0,430.5,341.0,26.4
2019-07-03 13:00:00,23.31,7.12,123.7,342.0,24.3
2019-07-03 13:30:00,22.56,6.14,133.3,346.0,24.0
2019-07-03 14:00:00,22.31,5.38,77.60000000000002,347.0,26.0
2019-07-03 14:30:00,21.81,3.83,109.1,350.0,22.8
2019-07-03 15:00:00,22.0,2.79,91.0,349.0,25.6
2019-07-03 15:30:00,20.38,1.67,84.1,352.0,23.3
2019-07-03 16:00:00,21.44,1.13,119.9,349.0,29.7
2019-07-03 16:30:00,19.56,0.98,67.5,349.0,21.6
2019-07-03 17:00:00,19.62,0.59,128.70000000000002,340.0,26.0
2019-07-03 17:30:00,17.81,0.03,61.3,321.0,26.4
2019-07-03 18:00:00,15.38,0.01,130.89999999999998,305.0,27.5
2019-07-03 18:30:00,14.0,0.02,99.7,302.0,22.9
2019-07-03 19:00:00,13.69,0.02,135.8,274.0,21.2
2019-07-03 19:30:00,14.0,0.02,118.3,248.0,25.8
2019-07-03 20:00:00,14.0,0.02,94.1,242.0,26.0
2019-07-03 20:30:00,13.62,0.02,136.5,232.0,26.200000000000006
2019-07-03 21:00:00,13.31,0.02,81.3,233.0,23.6
2019-07-03 21:30:00,13.56,0.02,127.3,232.0,18.4
2019-07-03 22:00:00,13.62,0.03,88.7,231.0,25.3
2019-07-03 22:30:00,12.88,0.03,98.8,230.0,35.8
2019-07-03 23:00:00,13.44,0.03,119.1,228.0,19.7
2019-07-03 23:30:00,13.75,0.03,79.10000000000002,233.0,27.8
2019-07-04 00:00:00,13.31,1.14,127.3,230.0,25.8
2019-07-04 00:30:00,13.69,3.05,75.30000000000003,230.0,18.700000000000006
2019-07-04 01:00:00,12.75,4.25,126.1,227.0,36.4
2019-07-04 01:30:00,13.25,2.91,81.9,227.0,19.5
2019-07-04 02:00:00,13.12,2.15,122.6,227.0,33.7
2019-07-04 02:30:00,12.81,1.28,73.4,226.0,21.7
2019-07-04 03:00:00,13.31,0.88,129.89999999999998,227.0,18.9
2019-07-04 03:30:00,12.75,0.82,81.8,227.0,37.0
2019-07-04 04:00:00,12.94,0.8,124.3,227.0,19.2
